,Unnamed: 0,title_query,author_nyt,author_gr,min_rank,max_weeks_on_list,author_id,average_rating,book_id,ratings_count,title,gender,num_pages,author_match
1725,1928,THE SLOW REGARD OF SILENT THINGS,Patrick Rothfuss,Patrick Rothfuss,10,4,108424.0,3.91,21535271.0,92380.0,THE SLOW REGARD OF SILENT THINGS,male,159,True
1726,1929,PRINCE LESTAT,Anne Rice,Anne Rice,10,9,7577.0,3.79,21412673.0,18448.0,PRINCE LESTAT,female,458,True
1727,1931,HAVANA STORM,Clive Cussler,Clive Cussler,11,3,18411.0,4.0,21413809.0,6209.0,HAVANA STORM,male,452,True
1731,1935,THE PERIPHERAL,William Gibson,William Gibson,17,1,9226.0,3.94,20821159.0,14522.0,THE PERIPHERAL,male,485,True
1733,1937,LET ME BE FRANK WITH YOU,Richard Ford,Richard Ford,14,1,7849.0,3.63,20828358.0,3935.0,LET ME BE FRANK WITH YOU,male,240,True
1735,1939,REVIVAL,Stephen King,Stephen King,1,9,3389.0,3.76,20926278.0,82699.0,REVIVAL,male,405,True
1737,1941,BLUE LABYRINTH,Douglas Preston and Lincoln Child,Douglas Preston,10,4,12577.0,4.12,20980959.0,15220.0,BLUE LABYRINTH,male,403,True
1739,1944,THE MISTLETOE PROMISE,Richard Paul Evans,Richard Paul Evans,12,4,46097.0,4.15,23058989.0,10312.0,THE MISTLETOE PROMISE,male,,True
1742,1947,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Celeste Ng,17,0,164692.0,3.84,18693763.0,218974.0,EVERYTHING I NEVER TOLD YOU,female,292,True
1747,1953,THE BOSTON GIRL,Anita Diamant,Anita Diamant,10,9,626222.0,3.8,22450859.0,69285.0,THE BOSTON GIRL,female,,True
1749,1955,DIE AGAIN,Tess Gerritsen,Tess Gerritsen,5,1,18149.0,4.17,21489683.0,19828.0,DIE AGAIN,female,330,True
1750,1956,THE ASSASSINATION OPTION,W E B Griffin and William E Butterworth IV,W.E.B. Griffin,7,1,1415338.0,4.06,23013640.0,1514.0,THE ASSASSINATION OPTION,male,481,True
1753,1959,THE ROSIE EFFECT,Graeme Simsion,Graeme Simsion,16,1,1895943.0,3.58,23492671.0,84732.0,THE ROSIE EFFECT,,,True
1755,1961,INSATIABLE APPETITES,Stuart Woods,Stuart Woods,10,4,3936.0,3.78,22521941.0,4013.0,INSATIABLE APPETITES,male,320,True
1757,1963,GOLDEN SON,Pierce Brown,Pierce Brown,20,1,6474348.0,4.45,18966819.0,113737.0,GOLDEN SON,None,430,True
1759,1966,THE THIRD TARGET,Joel C Rosenberg,Joel C. Rosenberg,14,1,221833.0,4.27,22798864.0,4977.0,THE THIRD TARGET,male,450,True
1760,1967,AGENDA 21: INTO THE SHADOWS,Glenn Beck with Harriet Parke,Glenn Beck,18,0,188932.0,4.06,20736588.0,1189.0,AGENDA 21: INTO THE SHADOWS,male,323,True
1761,1968,THE GIRL ON THE TRAIN,Paula Hawkins,Paula Hawkins,1,9,1063732.0,3.9,22557272.0,1647980.0,THE GIRL ON THE TRAIN,,,True
1762,1969,SAINT ODD,Dean Koontz,Dean Koontz,13,5,9355.0,4.14,15722284.0,16771.0,SAINT ODD,None,,True
1764,1971,THE FIRST BAD MAN,Miranda July,Miranda July,11,3,65678.0,3.59,21412400.0,20632.0,THE FIRST BAD MAN,female,288,True
1765,1972,FIRST FROST,Sarah Addison Allen,Sarah Addison Allen,12,3,566874.0,3.96,21853633.0,27287.0,FIRST FROST,female,296,True
1768,1975,PRIVATE VEGAS,James Patterson and Maxine Paetro,James Patterson,10,6,3780.0,3.75,21423303.0,10973.0,PRIVATE VEGAS,male,361,True
1769,1976,THE MIME ORDER,Samantha Shannon,Samantha Shannon,11,1,5830526.0,4.19,17901125.0,16301.0,THE MIME ORDER,female,510,True
1770,1977,THE NIGHTINGALE,Kristin Hannah,Kristin Hannah,10,9,54493.0,4.56,21853621.0,478887.0,THE NIGHTINGALE,female,440,True
1771,1978,TRIGGER WARNING,Neil Gaiman,Neil Gaiman,13,5,1221698.0,3.92,22522808.0,43998.0,TRIGGER WARNING,male,310,True
1773,1981,FUNNY GIRL,Nick Horn,Nick Hornby,14,2,2929.0,3.37,22749994.0,24649.0,FUNNY GIRL,male,452,True
1775,1983,OBSESSION IN DEATH,J D Robb,J.D. Robb,10,3,17065.0,4.34,22571696.0,16348.0,OBSESSION IN DEATH,None,404,True
1776,1984,A SPOOL OF BLUE THREAD,Anne Tyler,Anne Tyler,11,9,457.0,3.4,22501028.0,71316.0,A SPOOL OF BLUE THREAD,female,,True
1777,1985,MOTIVE,Jonathan Kellerman,Jonathan Kellerman,11,2,43626.0,3.8,18297295.0,9527.0,MOTIVE,male,336,True
1780,1988,BLOOD INFERNAL,James Rollins and Rebecca Cantrell,James Rollins,11,1,38809.0,4.24,21025373.0,5006.0,BLOOD INFERNAL,male,,True
1782,1990,MY SUNSHINE AWAY,M O Walsh,M.O. Walsh,18,0,3401307.0,3.6,22367526.0,14968.0,MY SUNSHINE AWAY,None,306,True
1785,1994,DREAMING SPIES,Laurie R King,Laurie R. King,8,1,6760.0,4.05,22318363.0,6777.0,DREAMING SPIES,female,331,True
1787,1996,MIGHTIER THAN THE SWORD,Jeffrey Archer,Jeffrey Archer,10,4,4820.0,4.12,21853645.0,21443.0,MIGHTIER THAN THE SWORD,male,400,True
1788,1997,PRODIGAL SON,Danielle Steel,Danielle Steel,10,4,14255.0,3.94,22551744.0,6525.0,PRODIGAL SON,female,318,True
1789,1998,DOUBLE FUDGE BROWNIE MURDER,Joanne Fluke,Joanne Fluke,13,1,18819.0,3.55,22544406.0,6080.0,DOUBLE FUDGE BROWNIE MURDER,female,356,True
1792,2001,THE BURIED GIANT,Kazuo Ishiguro,Kazuo Ishiguro,16,6,4280.0,3.47,22522805.0,55482.0,THE BURIED GIANT,,,True
1795,2004,LEAVING BERLIN,Joseph Kanon,Joseph Kanon,11,2,12984.0,3.65,21943244.0,5729.0,LEAVING BERLIN,male,371,True
1796,2005,THE FIFTH GOSPEL,Ian Caldwell,Ian Caldwell,11,6,11111.0,3.71,22609406.0,8808.0,THE FIFTH GOSPEL,male,431,True
1798,2007,VISION IN SILVER,Anne Bishop,Anne Bishop,16,0,26897.0,4.27,21457243.0,23792.0,VISION IN SILVER,female,400,True
1800,2009,STAR WARS: HEIR TO THE JEDI,Kevin Hearne,Kevin Hearne,17,0,4414255.0,3.35,22059478.0,7002.0,STAR WARS: HEIR TO THE JEDI,male,291,True
1801,2010,MRS. GRANT AND MADAME JULE,Jennifer Chiaverini,Jennifer Chiaverini,19,0,11630.0,3.71,22571509.0,2796.0,MRS. GRANT AND MADAME JULE,female,386,True
1803,2012,ENDANGERED,C J Box,C.J. Box,15,4,314195.0,4.31,22395145.0,8325.0,ENDANGERED,male,369,True
1804,2013,LAST ONE HOME,Debbie Macomber,Debbie Macomber,10,3,11349.0,3.85,22694049.0,18526.0,LAST ONE HOME,female,320,True
1806,2015,WORLD GONE BY,Dennis Lehane,Dennis Lehane,12,3,10289.0,3.88,18089877.0,8009.0,WORLD GONE BY,None,309,True
1811,2020,HAUSFRAU,Jill Alexander Essbaum,Jill Alexander Essbaum,16,1,9873524.0,3.23,22725443.0,13276.0,HAUSFRAU,None,324,True
1812,2021,PRUDENCE,Gail Carriger,Gail Carriger,19,0,2891665.0,3.8,12799420.0,11940.0,PRUDENCE,,,True
1814,2023,CUBA STRAITS,Randy Wayne White,Randy Wayne White,11,2,27932.0,3.5,22571617.0,1796.0,CUBA STRAITS,male,314,True
1817,2026,THE PATRIOT THREAT,Steve Berry,Steve Berry,11,4,3621.0,3.93,21853687.0,7918.0,THE PATRIOT THREAT,male,386,True
1818,2028,AT THE WATER'S EDGE,Sara Gruen,Sara Gruen,10,7,24556.0,3.66,23209927.0,64791.0,AT THE WATER'S EDGE,female,348,True
1819,2029,THE HARDER THEY COME,T Coraghessan Boyle,T. Coraghessan Boyle,13,1,1064072.0,3.61,25756271.0,5454.0,THE HARDER THEY COME,None,,True
1820,2030,THE SKULL THRONE,Peter V Brett,Peter V. Brett,14,1,1405152.0,4.14,13630171.0,26898.0,THE SKULL THRONE,male,681,True
1825,2035,BLOOD ON SNOW,Jo Nesbo,Jo Nesbø,14,2,904719.0,3.51,23602504.0,18252.0,BLOOD ON SNOW,male,207,True
1827,2037,INSIDE THE O'BRIENS,Lisa Genova,Lisa Genova,12,2,978484.0,3.99,22716194.0,37384.0,INSIDE THE O'BRIENS,female,343,True
1829,2039,THE LADY FROM ZAGREB,Philip Kerr,Philip Kerr,15,1,53936.0,4.04,23281730.0,3307.0,THE LADY FROM ZAGREB,male,432,True
1830,2041,THE CHILDREN'S CRUSADE,Ann Packer,Ann Packer,19,0,9915.0,3.52,22609396.0,6760.0,THE CHILDREN'S CRUSADE,female,448,True
1833,2044,EVERY FIFTEEN MINUTES,Lisa Scottoline,Lisa Scottoline,13,4,20258.0,3.73,21853628.0,24377.0,EVERY FIFTEEN MINUTES,female,435,True
1835,2046,THE DREAM LOVER,Elizabeth Berg,Elizabeth Berg,13,1,3529.0,3.26,22716467.0,5537.0,THE DREAM LOVER,female,368,True
1838,2050,MEMORY MAN,David Baldacci,David Baldacci,1,9,9291.0,4.06,23153154.0,79778.0,MEMORY MAN,male,416,True
1841,2053,GOD HELP THE CHILD,Toni Morrison,Toni Morrison,11,6,3534.0,3.71,23602473.0,18651.0,GOD HELP THE CHILD,female,178,True
1843,2056,BEAUTY'S KINGDOM,AN Roquelaure,A.N. Roquelaure,12,1,437669.0,3.39,23591092.0,2232.0,BEAUTY'S KINGDOM,female,356,True
1844,2057,GATHERING PREY,John Sandford,John Sandford,1,5,4610.0,4.19,23281640.0,18573.0,GATHERING PREY,male,407,True
1845,2059,EARLY WARNING,Jane Smiley,Jane Smiley,10,1,1339.0,3.84,23602474.0,6204.0,EARLY WARNING,female,476,True
1846,2060,DEATH WEARS A BEAUTY MASK AND OTHER STORIES,Mary Higgins Clark,Mary Higgins Clark,12,2,99044.0,3.47,24613096.0,2484.0,DEATH WEARS A BEAUTY MASK AND OTHER STORIES,female,,True
1848,2062,YOUR NEXT BREATH,Iris Johansen,Iris Johansen,16,0,32498.0,4.0,21853634.0,2590.0,YOUR NEXT BREATH,None,352,True
1849,2063,STAR WARS: LORDS OF THE SITH,Paul S Kemp,Paul S. Kemp,17,0,32912.0,3.77,22012290.0,10162.0,STAR WARS: LORDS OF THE SITH,male,285,True
1852,2066,A GOD IN RUINS,Kate Atkinson,Kate Atkinson,16,2,10015.0,3.93,3722183.0,41388.0,A GOD IN RUINS,,,True
1853,2067,ROCK WITH WINGS,Anne Hillerman,Anne Hillerman,11,1,612732.0,3.84,22934457.0,6177.0,ROCK WITH WINGS,,,True
1857,2071,DRY BONES,Craig Johnson,Craig Johnson,13,2,63607.0,4.22,23281918.0,6775.0,DRY BONES,male,,True
1860,2074,SOLITUDE CREEK,Jeffery Deaver,Jeffery Deaver,13,1,1612.0,3.87,23197534.0,6126.0,SOLITUDE CREEK,male,,True
1861,2075,SEVENEVES,Neal Stephenson,Neal Stephenson,12,4,545.0,3.99,22816087.0,74848.0,SEVENEVES,male,880,True
1863,2077,BEACH TOWN,Mary Kay Andrews,Mary Kay Andrews,11,3,21387.0,3.61,23245594.0,13149.0,BEACH TOWN,None,448,True
1867,2081,RADIANT ANGEL,Nelson DeMille,Nelson DeMille,1,6,1238.0,3.88,23197346.0,13393.0,RADIANT ANGEL,male,311,True
1868,2082,PIRANHA,Clive Cussler and Boyd Morrison,Clive Cussler,15,3,18411.0,4.2,23281922.0,5326.0,PIRANHA,male,421,True
1869,2084,MAKE SOMETHING UP,Chuck Palahniuk,Chuck Palahniuk,20,1,2546.0,3.46,22822857.0,5093.0,MAKE SOMETHING UP,male,318,True
1872,2087,THE WATER KNIFE,Paolo Bacigalupi,Paolo Bacigalupi,16,1,1226977.0,3.83,23209924.0,17759.0,THE WATER KNIFE,None,371,True
1874,2090,IN THE UNLIKELY EVENT,Judy Blume,Judy Blume,12,8,12942.0,3.52,23899174.0,56720.0,IN THE UNLIKELY EVENT,,,True
1876,2092,PALACE OF TREASON,Jason Matthews,Jason  Matthews,15,1,6903512.0,4.22,22609257.0,14087.0,PALACE OF TREASON,male,,True
1877,2093,ALL THE SINGLE LADIES,Dorothea Benton Frank,Dorothea Benton Frank,11,3,36935.0,3.57,23215447.0,8028.0,ALL THE SINGLE LADIES,female,357,True
1879,2095,DEAD ICE,Laurell K Hamilton,Laurell K. Hamilton,7,1,9550.0,3.88,21066968.0,11282.0,DEAD ICE,female,,True
1880,2096,THE FIXER,Joseph Finder,Jennifer Lynn Barnes,14,1,164187.0,4.17,22929578.0,8303.0,THE FIXER,None,372,True
1882,2098,THE TRUTH ACCORDING TO US,Annie Barrows,Annie Barrows,19,0,63116.0,3.75,22551743.0,14839.0,THE TRUTH ACCORDING TO US,female,486,True
1883,2099,BLUEPRINTS,Barbara Delinsky,Barbara Delinsky,20,0,36492.0,3.72,23245586.0,6252.0,BLUEPRINTS,female,416,True
1885,2101,THE PRESIDENT'S SHADOW,Brad Meltzer,Brad Meltzer,10,4,14610.0,3.75,22501099.0,7195.0,THE PRESIDENT'S SHADOW,male,401,True
1888,2104,THE SANTANGELOS,Jackie Collins,Jackie Collins,18,0,49699.0,4.03,23014646.0,2694.0,THE SANTANGELOS,female,544,True
1889,2106,TRUTH OR DIE,James Patterson and Howard Roughan,James Patterson,11,5,3780.0,3.74,23346506.0,9366.0,TRUTH OR DIE,male,383,True
1891,2109,WICKED CHARMS,Janet Evanovich and Phoef Sutton,Janet Evanovich,11,2,2384.0,3.76,23012480.0,15330.0,WICKED CHARMS,female,308,True
1893,2111,THE ENGLISH SPY,Daniel Silva,Daniel Silva,1,7,29085.0,4.18,23460947.0,20085.0,THE ENGLISH SPY,None,484,True
1894,2112,THE LITTLE PARIS BOOKSHOP,Nina George,Nina George,11,7,695300.0,3.5,23278537.0,63332.0,THE LITTLE PARIS BOOKSHOP,female,392,True
1895,2113,THE INSIDER THREAT,Brad Taylor,Brad Taylor,18,0,1279042.0,4.17,23398849.0,3053.0,THE INSIDER THREAT,male,416,True
1896,2115,CODE OF CONDUCT,Brad Thor,Brad Thor,12,6,5088.0,4.16,23481124.0,10383.0,CODE OF CONDUCT,male,360,True
1899,2118,GO SET A WATCHMAN,Harper Lee,Harper Lee,1,9,1825.0,3.31,24817626.0,197543.0,GO SET A WATCHMAN,female,278,True
1900,2119,ARMADA,Ernest Cline,Ernest Cline,18,3,31712.0,3.51,16278318.0,82366.0,ARMADA,,,True
1901,2120,NAKED GREED,Stuart Woods,Stuart Woods,16,2,3936.0,3.66,23398895.0,3733.0,NAKED GREED,male,,True
1903,2122,SPEAKING IN BONES,Kathy Reichs,Kathy Reichs,12,2,26372.0,3.91,24338293.0,12209.0,SPEAKING IN BONES,female,336,True
1904,2123,THE NOVEL HABITS OF HAPPINESS,Alexander McCall Smith,Alexander McCall Smith,19,0,4738.0,3.86,18166859.0,3284.0,THE NOVEL HABITS OF HAPPINESS,male,,True
1906,2125,CIRCLING THE SUN,Paula McLain,Paula McLain,11,7,290189.0,3.93,23995231.0,61387.0,CIRCLING THE SUN,female,366,True
1909,2128,BRUSH BACK,Sara Paretsky,Sara Paretsky,19,0,28509.0,3.87,24875357.0,2970.0,BRUSH BACK,female,459,True
1911,2131,WIND/PINBALL,Haruki Murakami,Haruki Murakami,18,1,3354.0,3.54,24013720.0,14771.0,WIND/PINBALL,male,234,True
1913,2133,THE MARRIAGE OF OPPOSITES,Alice Hoffman,Alice Hoffman,11,3,3502.0,3.87,23492741.0,44369.0,THE MARRIAGE OF OPPOSITES,None,371,True
1914,2134,DEADLY ASSETS,W E B Griffin and William E Butterworth IV,W.E.B. Griffin,13,1,1415338.0,3.76,18693785.0,1002.0,DEADLY ASSETS,male,400,True
1916,2136,KITCHENS OF THE GREAT MIDWEST,J Ryan Stradal,J. Ryan Stradal,19,0,9761936.0,3.77,23398625.0,28778.0,KITCHENS OF THE GREAT MIDWEST,male,310,True
1919,2139,WHO DO YOU LOVE,Jennifer Weiner,Jennifer Weiner,12,3,9212.0,3.75,25205422.0,31864.0,WHO DO YOU LOVE,female,388,True
1920,2140,"IN A DARK, DARK WOOD",Ruth Ware,Ruth Ware,11,1,9013543.0,3.68,27834600.0,150137.0,"IN A DARK, DARK WOOD",None,,True
1921,2141,DEVIL'S BRIDGE,Linda Fairstein,Linda Fairstein,13,1,48895.0,3.87,23399015.0,3613.0,DEVIL'S BRIDGE,None,384,True
1922,2142,FOOL'S QUEST,Robin Hobb,Robin Hobb,14,1,25307.0,4.51,40610956.0,24364.0,FOOL'S QUEST,female,757,True
1923,2143,FRICTION,Sandra Brown,Sandra Brown,12,3,6218.0,3.94,25114548.0,19574.0,FRICTION,female,416,True
1925,2145,LAST BUS TO WISDOM,Ivan Doig,Ivan Doig,13,1,70540.0,4.04,24611732.0,8681.0,LAST BUS TO WISDOM,,,True
1926,2146,A MANUAL FOR CLEANING WOMEN,"Lucia Berlin,",Lucia Berlin,15,1,157697.0,4.18,22929586.0,13314.0,A MANUAL FOR CLEANING WOMEN,female,432,True
1927,2147,EVERYBODY RISE,Stephanie Clifford,Stephanie  Clifford,20,0,11724346.0,2.94,23605009.0,5515.0,EVERYBODY RISE,female,384,True
1929,2150,THE NATURE OF THE BEAST,Louise Penny,Louise Penny,10,3,194243.0,4.22,24586590.0,26948.0,THE NATURE OF THE BEAST,,,True
1931,2152,SECONDHAND SOULS,Christopher Moore,Christopher Moore,18,1,16218.0,3.93,23460830.0,13040.0,SECONDHAND SOULS,male,335,True
1932,2153,THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,David Lagercrantz,1,9,242659.0,3.76,25074850.0,111138.0,THE GIRL IN THE SPIDER'S WEB,male,400,True
1936,2157,THE SOLOMON CURSE,Clive Cussler and Russell Blake,Clive Cussler,11,3,18411.0,3.98,24611672.0,4550.0,THE SOLOMON CURSE,male,392,True
1940,2161,TWO YEARS EIGHT MONTHS AND TWENTY-EIGHT NIGHTS,Salman Rushdie,Salman Rushdie,14,2,3299.0,3.38,24292310.0,9647.0,TWO YEARS EIGHT MONTHS AND TWENTY-EIGHT NIGHTS,male,304,True
1942,2163,DANCE OF THE BONES,J A Jance,J.A. Jance,15,1,3453636.0,3.67,24809272.0,3386.0,DANCE OF THE BONES,female,355,True
1943,2165,TRIGGER MORTIS,Anthony Horowitz,Anthony Horowitz,20,0,32590.0,3.74,23347686.0,4301.0,TRIGGER MORTIS,None,304,True
1944,2167,DEVOTED IN DEATH,J D Robb,J.D. Robb,10,2,17065.0,4.35,24611529.0,15373.0,DEVOTED IN DEATH,None,374,True
1946,2169,FATES AND FURIES,Lauren Groff,Lauren Groff,10,9,690619.0,3.57,24612118.0,97647.0,FATES AND FURIES,female,390,True
1950,2173,DRIVING HEAT,Richard Castle,Richard Castle,13,1,1953433.0,3.88,24376905.0,3427.0,DRIVING HEAT,male,329,True
1951,2175,ONE YEAR AFTER,William R Forstchen,William R. Forstchen,14,1,8589.0,3.92,23848051.0,10313.0,ONE YEAR AFTER,male,,True
1953,2177,COME RAIN OR COME SHINE,Jan Karon,Jan Karon,1,4,40552.0,4.18,24875378.0,8904.0,COME RAIN OR COME SHINE,female,287,True
1955,2179,DID YOU EVER HAVE A FAMILY,Bill Clegg,Bill Clegg,18,0,3099070.0,3.8,24452249.0,22946.0,DID YOU EVER HAVE A FAMILY,male,293,True
1956,2180,THE MURDER HOUSE,James Patterson and David Ellis,James Patterson,1,6,3780.0,4.05,23717678.0,29562.0,THE MURDER HOUSE,male,451,True
1958,2182,THE AERONAUT'S WINDLASS,Jim Butcher,Jim Butcher,16,2,10746.0,4.18,24876258.0,32219.0,THE AERONAUT'S WINDLASS,male,630,True
1960,2184,THE HEART GOES LAST,Margaret Atwood,Margaret Atwood,15,1,3472.0,3.37,24388326.0,44151.0,THE HEART GOES LAST,female,320,True
1961,2185,SHADOW PLAY,Iris Johansen,Iris Johansen,16,0,32498.0,4.08,23847964.0,3997.0,SHADOW PLAY,None,,True
1963,2187,A KNIGHT OF THE SEVEN KINGDOMS,George R R Martin,George R.R. Martin,10,9,346732.0,4.21,18635622.0,45725.0,A KNIGHT OF THE SEVEN KINGDOMS,male,355,True
1964,2188,SHADOWS OF SELF,Brandon Sanderson,Brandon Sanderson,8,1,38550.0,4.31,16065004.0,58370.0,SHADOWS OF SELF,male,383,True
1966,2190,THE SECRET CHORD,Geraldine Brooks,Geraldine Brooks,12,1,211268.0,3.57,24611425.0,13399.0,THE SECRET CHORD,female,,True
1968,2192,DASHING THROUGH THE SNOW,Debbie Macomber,Debbie Macomber,14,2,11349.0,3.61,24476986.0,9581.0,DASHING THROUGH THE SNOW,female,256,True
1969,2193,SEE ME,Nicholas Sparks,Nicholas Sparks,1,9,2345.0,3.95,24820165.0,55266.0,SEE ME,male,486,True
1970,2194,CITY ON FIRE,Garth Risk Hallberg,Garth Risk Hallberg,13,2,787031.0,3.41,24189224.0,12286.0,CITY ON FIRE,,,True
1972,2196,ALL THE STARS IN THE HEAVENS,Adriana Trigiani,Adriana Trigiani,14,1,9219.0,3.49,24723249.0,9617.0,ALL THE STARS IN THE HEAVENS,female,,True
1973,2197,HELL'S FOUNDATIONS QUIVER,David Weber,David Weber,16,1,10517.0,4.14,23847910.0,2962.0,HELL'S FOUNDATIONS QUIVER,male,784,True
1975,2199,WINTER STROLL,Elin Hilderbrand,Elin Hilderbrand,18,0,88301.0,3.76,24819476.0,16960.0,WINTER STROLL,None,263,True
1976,2201,ROGUE LAWYER,John Grisham,John Grisham,1,9,721.0,3.72,25387351.0,57595.0,ROGUE LAWYER,male,344,True
1977,2202,CAREER OF EVIL,Robert Galbraith,Robert Galbraith,10,4,383606.0,4.22,40611999.0,129310.0,CAREER OF EVIL,female,,True
1978,2203,WELCOME TO NIGHT VALE,Joseph Fink and Jeffrey Cranor,Joseph Fink,12,2,2559520.0,3.84,23129410.0,27507.0,WELCOME TO NIGHT VALE,male,401,True
1979,2204,THE LAKE HOUSE,Kate Morton,Kate Morton,19,1,615274.0,4.05,21104828.0,81203.0,THE LAKE HOUSE,None,495,True
1982,2208,DEPRAVED HEART,Patricia Cornwell,Patricia Cornwell,13,3,1025097.0,3.61,24903919.0,14483.0,DEPRAVED HEART,female,466,True
1984,2211,THE WOMAN WHO WALKED IN SUNSHINE,Alexander McCall Smith,Alexander McCall Smith,7,1,4738.0,4.05,25329003.0,8875.0,THE WOMAN WHO WALKED IN SUNSHINE,male,213,True
1985,2212,SLADE HOUSE,David Mitchell,David Mitchell,11,1,6538289.0,3.81,40611069.0,42926.0,SLADE HOUSE,male,241,True
1989,2216,AFTER ALICE,Gregory Maguire,Gregory Maguire,17,0,7025.0,2.79,24331115.0,9053.0,AFTER ALICE,male,273,True
1992,2221,AVENUE OF MYSTERIES,John Irving,John Irving,15,2,3075.0,3.23,25111109.0,9866.0,AVENUE OF MYSTERIES,male,,True
1994,2223,THE GROWNUP,Gillian Flynn,Gillian Flynn,20,0,2383.0,3.55,26025580.0,74150.0,THE GROWNUP,female,,True
1995,2224,THE MAGIC STRINGS OF FRANKIE PRESTO,Mitch Albom,Mitch Albom,10,9,2331.0,4.33,32735857.0,27082.0,THE MAGIC STRINGS OF FRANKIE PRESTO,None,371,True
1997,2226,THE PROMISE,Robert Crais,Richelle Mead,18,1,137902.0,4.35,5996153.0,258102.0,THE PROMISE,female,503,True
1998,2227,TRICKY TWENTY-TWO,Janet Evanovich,Janet Evanovich,1,7,2384.0,3.94,24950845.0,40853.0,TRICKY TWENTY-TWO,female,282,True
2000,2229,ALL DRESSED IN WHITE,Mary Higgins Clark and Alafair Burke,Mary Higgins Clark,12,2,99044.0,3.97,25111011.0,10144.0,ALL DRESSED IN WHITE,female,288,True
2002,2231,THE PHARAOH'S SECRET,Clive Cussler and Graham Brown,Clive Cussler,13,2,18411.0,3.99,24875396.0,4670.0,THE PHARAOH'S SECRET,male,432,True
2003,2232,THE MISTLETOE INN,Richard Paul Evans,Richard Paul Evans,14,2,46097.0,3.91,25205404.0,5999.0,THE MISTLETOE INN,male,300,True
2004,2233,RULES FOR A KNIGHT,Ethan Hawke,Ethan Hawke,12,2,2970.0,4.1,25241473.0,2347.0,RULES FOR A KNIGHT,male,175,True
2006,2235,CROSS JUSTICE,James Patterson,James Patterson,1,7,3780.0,4.23,25066591.0,20315.0,CROSS JUSTICE,male,528,True
2008,2238,PRECIOUS GIFTS,Danielle Steel,Danielle Steel,14,2,14255.0,3.83,26060436.0,4095.0,PRECIOUS GIFTS,female,418,True
2010,2240,THE BONE LABYRINTH,James Rollins,James Rollins,17,0,38809.0,4.13,23434061.0,10471.0,THE BONE LABYRINTH,male,688,True
2011,2242,A LITTLE LIFE,Hanya Yanagihara,Hanya Yanagihara,19,0,6571447.0,4.29,22822858.0,134744.0,A LITTLE LIFE,female,720,True
2013,2244,THE FORCE AWAKENS,Alan Dean Foster,Alan Dean Foster,1,6,11735.0,3.72,25387202.0,13574.0,THE FORCE AWAKENS,male,272,True
2015,2246,MY NAME IS LUCY BARTON,Elizabeth Strout,Elizabeth Strout,1,9,97313.0,3.51,25893709.0,90207.0,MY NAME IS LUCY BARTON,female,193,True
2017,2248,THE BITTER SEASON,Tami Hoag,Tami Hoag,14,3,9890.0,4.07,25387897.0,9626.0,THE BITTER SEASON,female,416,True
2018,2249,DICTATOR,Robert Harris,Robert   Harris,15,1,575.0,4.35,25488982.0,7698.0,DICTATOR,None,385,True
2019,2250,AMERICAN HOUSEWIFE,Helen Ellis,Helen Ellis,19,0,183538.0,3.4,25472765.0,10380.0,AMERICAN HOUSEWIFE,,,True
2020,2251,THE EXPATRIATES,Janice Y K Lee,Janice Y.K. Lee,20,0,1605157.0,3.63,25387896.0,9648.0,THE EXPATRIATES,female,336,True
2022,2253,WARRIORS OF THE STORM,Bernard Cornwell,Bernard Cornwell,16,2,12542.0,4.4,25394440.0,11359.0,WARRIORS OF THE STORM,None,320,True
2024,2255,FEVERBORN,Karen Marie Moning,Karen Marie Moning,10,1,48206.0,4.21,12444298.0,18489.0,FEVERBORN,female,,True
2025,2256,EVEN DOGS IN THE WILD,Ian Rankin,Ian Rankin,13,1,33031.0,4.19,25179757.0,9042.0,EVEN DOGS IN THE WILD,male,None,True
2027,2258,THE FORGOTTEN ROOM,"Karen White, Beatriz Williams and Lauren Willig",Karen   White,11,3,160033.0,3.9,25431172.0,9868.0,THE FORGOTTEN ROOM,female,371,True
2028,2259,NYPD RED 4,James Patterson and Marshall Karp,James Patterson,1,6,3780.0,4.0,25787901.0,12952.0,NYPD RED 4,male,,True
2029,2260,THE BANDS OF MOURNING,Brandon Sanderson,Brandon Sanderson,13,2,38550.0,4.45,18739426.0,50268.0,THE BANDS OF MOURNING,male,448,True
2030,2261,THE SWANS OF FIFTH AVENUE,Melanie Benjamin,Melanie Benjamin,11,6,2958717.0,3.59,25279165.0,23982.0,THE SWANS OF FIFTH AVENUE,female,,True
2034,2265,GENTLEMAN JOLE AND THE RED QUEEN,Lois McMaster Bujold,Lois McMaster Bujold,18,0,16094.0,3.81,25155958.0,6443.0,GENTLEMAN JOLE AND THE RED QUEEN,female,352,True
2035,2266,MORNING STAR,Pierce Brown,Pierce Brown,1,2,6474348.0,4.49,18966806.0,92397.0,MORNING STAR,None,524,True
2036,2267,FIND HER,Lisa Gardner,Lisa Gardner,10,5,18282.0,4.13,25644437.0,32863.0,FIND HER,female,402,True
2039,2270,THE HIGH MOUNTAINS OF PORTUGAL,Yann Martel,Yann Martel,20,0,811.0,3.38,25489094.0,13440.0,THE HIGH MOUNTAINS OF PORTUGAL,,,True
